R1,G1,B1,R2,G2,B2,Count,Norm,Norm_with_weight
129,120,101,120,109,104,120,6.957172837314702,0.45104339110125374
120,109,104,156,156,132,121,11.247733150637156,7.707028326331992
239,239,222,112,100,87,121,5.444968159293293,1.4086899082068096
255,255,255,239,225,192,122,17.89254969091175,17.89254969091175
239,239,222,173,82,119,122,43.01609876450489,4.299074198382769
120,109,104,129,120,101,124,0.9392794507282483,0.6436010915403064
120,109,104,120,109,104,124,0.0,0.0
239,239,222,147,136,110,125,7.7399551742297525,2.002435354061954
129,120,101,129,120,101,125,0.0,0.0
203,189,203,255,255,255,127,9.105727004998185,5.250864768962329
173,82,119,173,82,119,127,6.769199425456728,0.4785587524230503
239,239,222,131,115,94,129,8.030793547959544,2.0776793352950076
233,107,108,99,90,74,130,45.93258709264077,13.483261419372349
233,107,108,247,152,156,130,64.53531888304688,18.60688427445823
173,82,119,247,152,156,131,26.218733526260046,0.0033431353462718325
173,160,127,120,109,104,134,25.88831041066173,0.01962990161243805
247,152,156,255,255,255,134,42.21084485944569,0.7232294164271886
187,179,149,239,239,222,135,18.788718891215375,0.08847445140522311
255,255,255,247,152,156,136,35.86571503704667,3.8234510048117363
239,239,222,82,79,63,136,7.646943626153464,1.9783719573094622
255,255,255,206,199,177,137,11.959654694184085,11.959654694184085
129,120,101,156,156,132,137,11.696642611238284,0.7583099444613809
239,239,222,239,222,222,137,10.655061418501745,2.7566143735751916
247,152,156,233,107,108,137,25.010414758824925,20.23585721606834
87,82,84,99,90,74,140,2.491971763757523,2.482444016095884
82,79,63,239,239,222,140,14.649905998719397,2.0483923338419023
239,225,192,255,255,255,145,17.89254969091175,0.029758070059070035
99,90,74,165,148,123,146,10.66315191230516,1.1367412820698228
156,156,132,173,160,127,147,6.436928534585504,0.26882424062171073
206,199,177,255,255,255,147,11.959654694184085,0.7072582944757062
82,79,63,99,90,74,150,2.674510426576065,0.3739578025318072
156,140,123,99,90,74,152,2.4747495443283554,0.19510566259489462
239,239,222,165,140,132,154,11.015246726193029,2.8497993827773263
247,152,156,247,152,156,154,39.15383611611715,22.482798302158876
239,222,222,239,239,222,156,10.655061418501745,9.758073093961372
129,120,101,99,90,74,156,1.2881998848348184,0.08351582719862483
99,90,74,82,79,63,156,2.674510426576065,0.2851151738452489
99,90,74,87,82,84,157,11.147104090688517,1.1883328212545115
255,255,255,165,140,132,158,9.721239693377878,9.721239693377878
255,255,255,187,179,149,161,16.506354267874112,16.506354267874112
173,160,127,156,156,132,161,7.3528028394185405,0.005575288383980395
247,152,156,239,239,222,161,49.54514087153555,48.90034657315134
173,160,127,173,160,127,162,0.0,0.0
239,239,222,222,222,206,163,0.398162044240595,0.10301012552211461
233,107,108,239,239,222,163,51.220199108043126,1.945410404349644
239,222,222,255,255,255,164,6.175669329594654,5.655775256037317
255,255,255,147,136,110,166,15.483743555922748,15.483743555922748
99,90,74,129,120,101,167,9.566545521652362,1.01983797198961
255,255,255,239,222,222,168,6.175669329594654,6.175669329594654
165,140,132,255,255,255,168,11.219613488606896,3.3568363008349382
239,239,222,247,152,156,170,44.86394477026447,44.67891746075881
222,222,206,239,239,222,171,4.65570657382549,3.356895886678298
233,107,108,255,255,255,171,50.552804635162325,0.03643185193011328
239,239,222,233,107,108,172,52.00195661022861,13.453638173954946
156,156,132,156,156,132,174,13.305399437454021,0.5556709043333254
99,90,74,156,140,123,174,8.818442354656323,0.9400867164354038
255,255,255,233,107,108,174,49.77718142532585,49.77718142532585
87,82,84,239,239,222,175,18.903934139263917,18.831657271238907
255,255,255,82,79,63,176,10.086177406576928,10.086177406576928
173,160,127,99,90,74,176,8.47781245259792,0.006428330844822617
131,115,94,239,239,222,177,18.35429139345114,0.3801892472313603
255,255,255,131,115,94,178,14.191219018183993,14.191219018183993
99,90,74,156,156,132,180,5.420337920751944,0.5778330767450582
255,255,255,112,100,87,181,9.446361419845845,9.446361419845845
120,109,104,99,90,74,182,6.757425347205499,4.630236854528896
239,239,222,87,82,84,183,28.242737419601983,7.306793725730787
99,90,74,173,160,127,186,6.883483915822643,0.733811202909861
99,90,74,120,109,104,187,23.092790150543216,2.4617981717024073
165,148,123,239,239,222,189,8.95714940351995,0.07158350327720009
239,239,222,165,148,123,193,8.95714940351995,2.317340634858162
131,115,94,255,255,255,195,14.191219018183993,0.2939557164132096
147,136,110,255,255,255,196,15.483743555922748,0.1282072970889725
156,156,132,99,90,74,205,5.420337920751944,0.22636855724436478
82,79,63,255,255,255,207,10.086177406576928,1.4102785696514082
156,140,123,239,239,222,209,11.37471286270776,0.8967658545453238
239,239,222,129,120,101,221,12.089591325335492,3.1277474534497736
239,239,222,156,140,123,222,5.14608271171013,1.3313640356942835
255,255,255,156,140,123,227,6.92661134911552,6.92661134911552
187,179,149,255,255,255,230,16.506354267874112,0.07772699389489658
129,120,101,239,239,222,230,4.606279156990006,0.2986316165935172
255,255,255,222,222,206,231,11.323569194534215,11.323569194534215
255,255,255,87,82,84,238,5.597498033946808,5.597498033946808
120,109,104,239,239,222,238,7.378700285619647,5.055938947979323
222,222,206,255,255,255,243,8.323560788714333,2.429271449520148
255,255,255,165,148,123,245,1.6889770622649374,1.6889770622649374
239,239,222,120,109,104,249,7.378700285619647,1.9089736292203014
239,239,222,173,160,127,249,10.983682463082728,2.84163326360038
173,160,127,239,239,222,252,27.100120945525685,0.02054876117472523
112,100,87,255,255,255,282,9.446361419845845,1.7896928465656465
239,239,222,156,156,132,282,11.832636923842836,3.061269732797867
156,156,132,239,239,222,282,17.890227885719675,0.7471462359862341
165,148,123,255,255,255,293,15.702176928253005,0.12548823101700887
156,140,123,255,255,255,302,11.697918908613206,0.9222469501517772
87,82,84,255,255,255,304,2.491971763757523,2.482444016095884
255,255,255,120,109,104,321,5.5007071726215875,5.5007071726215875
99,90,74,99,90,74,337,0.0,0.0
255,255,255,129,120,101,342,11.696642611238284,11.696642611238284
233,107,108,233,107,108,344,6.024273876301772,4.079737128930891
120,109,104,255,255,255,364,5.5007071726215875,3.769124447253678
99,90,74,239,239,222,381,14.971023819295679,1.5959803396034553
239,239,222,99,90,74,381,12.959777853688728,3.3528769574040855
129,120,101,255,255,255,382,11.696642611238284,0.7583099444613809
255,255,255,173,160,127,406,18.961740591722027,18.961740591722027
255,255,255,156,156,132,437,13.305399437454021,13.305399437454021
156,156,132,255,255,255,531,13.305399437454021,0.5556709043333254
255,255,255,99,90,74,551,6.469540950862232,6.469540950862232
239,239,222,239,239,222,562,0.0,0.0
173,160,127,255,255,255,563,18.961740591722027,0.014377805902033062
255,255,255,239,239,222,614,8.72172176795629,8.72172176795629
99,90,74,255,255,255,673,10.606868616757378,1.1307412226065163
239,239,222,255,255,255,752,8.72172176795629,2.256432191570853
255,255,255,255,255,255,19252,0.0,0.0
